Date;Seconds     ;Temperature (C)                         ;Specific Conductivity (µS/cm)           ;Total Dissolved Solids (ppt)            
28.07.2016 17:45;3635100;23.828;820.9;0.534
28.07.2016 18:00;3636000;23.818;823.676;0.535
28.07.2016 18:15;3636900;23.838;819.815;0.533
28.07.2016 18:30;3637800;23.841;820.732;0.533
28.07.2016 18:45;3638700;23.843;822.971;0.535
28.07.2016 19:00;3639600;23.848;821.539;0.534
28.07.2016 19:15;3640500;23.856;824.615;0.536
28.07.2016 19:30;3641400;23.832;822.956;0.535
28.07.2016 19:45;3642300;23.836;820.929;0.534
28.07.2016 20:00;3643200;23.843;827.001;0.538
28.07.2016 20:15;3644100;23.816;822.191;0.534
28.07.2016 20:30;3645000;23.813;823.192;0.535
28.07.2016 20:45;3645900;23.825;827.136;0.538
28.07.2016 21:00;3646800;23.822;826.668;0.537
28.07.2016 21:15;3647700;23.827;827.622;0.538
28.07.2016 21:30;3648600;23.829;826.003;0.537
28.07.2016 21:45;3649500;23.825;828.099;0.538
28.07.2016 22:00;3650400;23.83;828.817;0.539
28.07.2016 22:15;3651300;23.836;828.565;0.539
28.07.2016 22:30;3652200;23.836;828.073;0.538
28.07.2016 22:45;3653100;23.835;827.779;0.538
28.07.2016 23:00;3654000;23.832;827.528;0.538
28.07.2016 23:15;3654900;23.822;827.509;0.538
28.07.2016 23:30;3655800;23.821;828.47;0.539
28.07.2016 23:45;3656700;23.801;829.34;0.539
29.07.2016 00:00;3657600;23.803;828.999;0.539
29.07.2016 00:15;3658500;23.776;825.303;0.536
29.07.2016 00:30;3659400;23.779;827.399;0.538
29.07.2016 00:45;3660300;23.793;831.579;0.541
29.07.2016 01:00;3661200;23.798;828.765;0.539
29.07.2016 01:15;3662100;23.804;829.861;0.539
29.07.2016 01:30;3663000;23.794;831.133;0.54
29.07.2016 01:45;3663900;23.786;825.659;0.537
29.07.2016 02:00;3664800;23.779;826.734;0.537
29.07.2016 02:15;3665700;23.77;828.185;0.538
29.07.2016 02:30;3666600;23.752;829.22;0.539
29.07.2016 02:45;3667500;23.669;836.976;0.544
29.07.2016 03:00;3668400;23.596;837.856;0.545
29.07.2016 03:15;3669300;23.534;840.387;0.546
29.07.2016 03:30;3670200;23.495;826.452;0.537
29.07.2016 03:45;3671100;23.52;818.928;0.532
29.07.2016 04:00;3672000;23.574;820.413;0.533
29.07.2016 04:15;3672900;23.611;816.868;0.531
29.07.2016 04:30;3673800;23.62;820.365;0.533
29.07.2016 04:45;3674700;23.613;817.268;0.531
29.07.2016 05:00;3675600;23.618;817.616;0.531
29.07.2016 05:15;3676500;23.617;818.479;0.532
29.07.2016 05:30;3677400;23.6;816.611;0.531
29.07.2016 05:45;3678300;23.585;815.551;0.53
29.07.2016 06:00;3679200;23.572;816.454;0.531
29.07.2016 06:15;3680100;23.567;816.777;0.531
29.07.2016 06:30;3681000;23.566;816.087;0.53
29.07.2016 06:45;3681900;23.565;819.742;0.533
29.07.2016 07:00;3682800;23.551;817.376;0.531
29.07.2016 07:15;3683700;23.561;817.298;0.531
29.07.2016 07:30;3684600;23.562;815.758;0.53
29.07.2016 07:45;3685500;23.589;816.934;0.531
29.07.2016 08:00;3686400;23.604;813.535;0.529
29.07.2016 08:15;3687300;23.612;817.339;0.531
29.07.2016 08:30;3688200;23.597;816.18;0.531
29.07.2016 08:45;3689100;23.621;812.287;0.528
29.07.2016 09:00;3690000;23.593;814.793;0.53
29.07.2016 09:15;3690900;23.622;815.872;0.53
29.07.2016 09:30;3691800;23.637;814.348;0.529
29.07.2016 09:45;3692700;23.643;814.498;0.529
29.07.2016 10:00;3693600;23.679;816.166;0.531
29.07.2016 10:15;3694500;23.668;814.662;0.53
29.07.2016 10:30;3695400;23.724;815.12;0.53
29.07.2016 10:45;3696300;23.705;816.495;0.531
29.07.2016 11:00;3697200;23.746;813.791;0.529
29.07.2016 11:15;3698100;23.804;812.375;0.528
29.07.2016 11:30;3699000;23.858;816.256;0.531
29.07.2016 11:45;3699900;23.733;812.991;0.528
29.07.2016 12:00;3700800;23.82;813.48;0.529
29.07.2016 12:15;3701700;23.833;810.197;0.527
29.07.2016 12:30;3702600;23.838;814.055;0.529
29.07.2016 12:45;3703500;23.85;811.195;0.527
29.07.2016 13:00;3704400;23.85;814.765;0.53
29.07.2016 13:15;3705300;23.902;811.487;0.527
29.07.2016 13:30;3706200;23.872;812.783;0.528
29.07.2016 13:45;3707100;23.893;815.286;0.53
29.07.2016 14:00;3708000;23.856;813.003;0.528
29.07.2016 14:15;3708900;23.85;811.725;0.528
29.07.2016 14:30;3709800;23.806;814.402;0.529
29.07.2016 14:45;3710700;23.799;812.132;0.528
29.07.2016 15:00;3711600;23.894;812.189;0.528
29.07.2016 15:15;3712500;23.888;811.107;0.527
29.07.2016 15:30;3713400;23.915;813.158;0.529
29.07.2016 15:45;3714300;23.918;814.379;0.529
29.07.2016 16:00;3715200;23.921;811.495;0.527
29.07.2016 16:15;3716100;23.927;812.607;0.528
29.07.2016 16:30;3717000;23.943;809.86;0.526
29.07.2016 16:45;3717900;23.939;811.022;0.527
29.07.2016 17:00;3718800;23.917;810.428;0.527
29.07.2016 17:15;3719700;23.938;810.69;0.527
29.07.2016 17:30;3720600;23.937;807.576;0.525
29.07.2016 17:45;3721500;23.927;805.884;0.524
29.07.2016 18:00;3722400;23.935;807.875;0.525
29.07.2016 18:15;3723300;23.94;808.021;0.525
29.07.2016 18:30;3724200;23.904;809.515;0.526
29.07.2016 18:45;3725100;23.926;804.361;0.523
29.07.2016 19:00;3726000;23.892;803.588;0.522
29.07.2016 19:15;3726900;23.911;805.273;0.523
29.07.2016 19:30;3727800;23.903;804.085;0.523
29.07.2016 19:45;3728700;23.932;805.464;0.524
29.07.2016 20:00;3729600;23.922;807.663;0.525
29.07.2016 20:15;3730500;23.932;804.13;0.523
29.07.2016 20:30;3731400;23.917;805.3;0.523
29.07.2016 20:45;3732300;23.909;805.491;0.524
29.07.2016 21:00;3733200;23.889;806.101;0.524
29.07.2016 21:15;3734100;23.866;806.756;0.524
29.07.2016 21:30;3735000;23.859;805.696;0.524
29.07.2016 21:45;3735900;23.821;804.152;0.523
29.07.2016 22:00;3736800;23.812;807.366;0.525
29.07.2016 22:15;3737700;23.806;806.458;0.524
29.07.2016 22:30;3738600;23.811;808.428;0.525
29.07.2016 22:45;3739500;23.8;807.315;0.525
29.07.2016 23:00;3740400;23.751;809.377;0.526
29.07.2016 23:15;3741300;23.729;809.638;0.526
29.07.2016 23:30;3742200;23.713;809.48;0.526
29.07.2016 23:45;3743100;23.693;810.814;0.527
30.07.2016 00:00;3744000;23.715;809.27;0.526
30.07.2016 00:15;3744900;23.704;810.109;0.527
30.07.2016 00:30;3745800;23.692;806.837;0.524
30.07.2016 00:45;3746700;23.688;809.259;0.526
30.07.2016 01:00;3747600;23.661;812.371;0.528
30.07.2016 01:15;3748500;23.651;812.333;0.528
30.07.2016 01:30;3749400;23.648;813.089;0.529
30.07.2016 01:45;3750300;23.626;813.016;0.528
30.07.2016 02:00;3751200;23.613;808.301;0.525
30.07.2016 02:15;3752100;23.598;807.627;0.525
30.07.2016 02:30;3753000;23.579;809.924;0.526
30.07.2016 02:45;3753900;23.559;812.602;0.528
30.07.2016 03:00;3754800;23.555;809.65;0.526
30.07.2016 03:15;3755700;23.561;809.901;0.526
30.07.2016 03:30;3756600;23.565;811.489;0.527
30.07.2016 03:45;3757500;23.535;811.555;0.528
30.07.2016 04:00;3758400;23.539;805.168;0.523
30.07.2016 04:15;3759300;23.525;804.893;0.523
30.07.2016 04:30;3760200;23.522;807.24;0.525
30.07.2016 04:45;3761100;23.514;808.038;0.525
30.07.2016 05:00;3762000;23.509;807.309;0.525
30.07.2016 05:15;3762900;23.483;808.127;0.525
30.07.2016 05:30;3763800;23.476;806.119;0.524
30.07.2016 05:45;3764700;23.462;808.847;0.526
30.07.2016 06:00;3765600;23.467;807.448;0.525
30.07.2016 06:15;3766500;23.477;807.32;0.525
30.07.2016 06:30;3767400;23.475;804.948;0.523
30.07.2016 06:45;3768300;23.477;805.236;0.523
30.07.2016 07:00;3769200;23.476;807.261;0.525
30.07.2016 07:15;3770100;23.483;806.992;0.525
30.07.2016 07:30;3771000;23.502;805.518;0.524
30.07.2016 07:45;3771900;23.521;805.556;0.524
30.07.2016 08:00;3772800;23.534;809.812;0.526
30.07.2016 08:15;3773700;23.521;808.661;0.526
30.07.2016 08:30;3774600;23.538;813.891;0.529
30.07.2016 08:45;3775500;23.514;813.516;0.529
30.07.2016 09:00;3776400;23.457;813.048;0.528
30.07.2016 09:15;3777300;23.472;813.616;0.529
30.07.2016 09:30;3778200;23.475;815.978;0.53
30.07.2016 09:45;3779100;23.539;814.177;0.529
30.07.2016 10:00;3780000;23.583;813.093;0.529
30.07.2016 10:15;3780900;23.57;813.789;0.529
30.07.2016 10:30;3781800;23.569;816.905;0.531
30.07.2016 10:45;3782700;23.584;813.514;0.529
30.07.2016 11:00;3783600;23.564;813.222;0.529
30.07.2016 11:15;3784500;23.55;812.21;0.528
30.07.2016 11:30;3785400;23.548;814.635;0.53
30.07.2016 11:45;3786300;23.555;812.824;0.528
30.07.2016 12:00;3787200;23.575;812.846;0.528
30.07.2016 12:15;3788100;23.603;809.691;0.526
30.07.2016 12:30;3789000;23.624;813.906;0.529
30.07.2016 12:45;3789900;23.636;810.839;0.527
30.07.2016 13:00;3790800;23.669;813.636;0.529
30.07.2016 13:15;3791700;23.711;809.914;0.526
30.07.2016 13:30;3792600;23.782;810.142;0.527
30.07.2016 13:45;3793500;23.727;811.931;0.528
30.07.2016 14:00;3794400;23.716;812.023;0.528
30.07.2016 14:15;3795300;23.725;810.538;0.527
30.07.2016 14:30;3796200;23.742;809.021;0.526
30.07.2016 14:45;3797100;23.758;812.553;0.528
30.07.2016 15:00;3798000;23.807;810.243;0.527
30.07.2016 15:15;3798900;23.81;810.576;0.527
30.07.2016 15:30;3799800;23.831;810.642;0.527
30.07.2016 15:45;3800700;23.852;810.713;0.527
30.07.2016 16:00;3801600;23.837;809.839;0.526
30.07.2016 16:15;3802500;23.874;804.763;0.523
30.07.2016 16:30;3803400;23.847;807.675;0.525
30.07.2016 16:45;3804300;23.791;807.083;0.525
30.07.2016 17:00;3805200;23.764;807.995;0.525
30.07.2016 17:15;3806100;23.775;811.305;0.527
30.07.2016 17:30;3807000;23.756;807.32;0.525
30.07.2016 17:45;3807900;23.735;808.604;0.526
30.07.2016 18:00;3808800;23.709;809.363;0.526
30.07.2016 18:15;3809700;23.696;810.533;0.527
30.07.2016 18:30;3810600;23.694;808.079;0.525
30.07.2016 18:45;3811500;23.712;807.387;0.525
30.07.2016 19:00;3812400;23.67;808.35;0.525
30.07.2016 19:15;3813300;23.676;807.993;0.525
30.07.2016 19:30;3814200;23.672;808.896;0.526
30.07.2016 19:45;3815100;23.696;808.276;0.525
30.07.2016 20:00;3816000;23.69;809.774;0.526
30.07.2016 20:15;3816900;23.652;809.175;0.526
30.07.2016 20:30;3817800;23.657;809.839;0.526
30.07.2016 20:45;3818700;23.634;811.584;0.528
30.07.2016 21:00;3819600;23.599;811.449;0.527
30.07.2016 21:15;3820500;23.55;813.196;0.529
30.07.2016 21:30;3821400;23.545;812.847;0.528
30.07.2016 21:45;3822300;23.525;813.467;0.529
30.07.2016 22:00;3823200;23.547;812.895;0.528
30.07.2016 22:15;3824100;23.555;813.517;0.529
30.07.2016 22:30;3825000;23.538;811.974;0.528
30.07.2016 22:45;3825900;23.536;805.631;0.524
30.07.2016 23:00;3826800;23.518;811.283;0.527
30.07.2016 23:15;3827700;23.47;812.015;0.528
30.07.2016 23:30;3828600;23.454;811.75;0.528
30.07.2016 23:45;3829500;23.453;812.332;0.528
31.07.2016 00:00;3830400;23.449;810.101;0.527
31.07.2016 00:15;3831300;23.445;813.68;0.529
31.07.2016 00:30;3832200;23.437;811;0.527
31.07.2016 00:45;3833100;23.421;812.918;0.528
31.07.2016 01:00;3834000;23.427;812.489;0.528
31.07.2016 01:15;3834900;23.413;807.609;0.525
31.07.2016 01:30;3835800;23.387;812.958;0.528
31.07.2016 01:45;3836700;23.375;811.623;0.528
31.07.2016 02:00;3837600;23.346;814.903;0.53
31.07.2016 02:15;3838500;23.322;814.37;0.529
31.07.2016 02:30;3839400;23.273;811.904;0.528
31.07.2016 02:45;3840300;23.242;812.595;0.528
31.07.2016 03:00;3841200;23.244;809.683;0.526
31.07.2016 03:15;3842100;23.24;813.763;0.529
31.07.2016 03:30;3843000;23.238;813.136;0.529
31.07.2016 03:45;3843900;23.225;810.964;0.527
31.07.2016 04:00;3844800;23.24;811.34;0.527
31.07.2016 04:15;3845700;23.223;810.143;0.527
31.07.2016 04:30;3846600;23.204;805.862;0.524
31.07.2016 04:45;3847500;23.199;805.631;0.524
31.07.2016 05:00;3848400;23.21;809.563;0.526
31.07.2016 05:15;3849300;23.198;809.772;0.526
31.07.2016 05:30;3850200;23.202;812.402;0.528
31.07.2016 05:45;3851100;23.197;811.671;0.528
31.07.2016 06:00;3852000;23.194;812.603;0.528
31.07.2016 06:15;3852900;23.191;811.613;0.528
31.07.2016 06:30;3853800;23.176;812.835;0.528
31.07.2016 06:45;3854700;23.186;810.081;0.527
31.07.2016 07:00;3855600;23.201;809.828;0.526
31.07.2016 07:15;3856500;23.208;812.345;0.528
31.07.2016 07:30;3857400;23.194;814.002;0.529
31.07.2016 07:45;3858300;23.195;809.117;0.526
31.07.2016 08:00;3859200;23.197;814.62;0.53
31.07.2016 08:15;3860100;23.228;811.411;0.527
31.07.2016 08:30;3861000;23.249;815.453;0.53
31.07.2016 08:45;3861900;23.254;817.494;0.531
31.07.2016 09:00;3862800;23.317;817.815;0.532
31.07.2016 09:15;3863700;23.321;820.633;0.533
31.07.2016 09:30;3864600;23.371;818.224;0.532
31.07.2016 09:45;3865500;23.34;818.708;0.532
31.07.2016 10:00;3866400;23.367;818.019;0.532
31.07.2016 10:15;3867300;23.445;820.233;0.533
31.07.2016 10:30;3868200;23.466;822.995;0.535
31.07.2016 10:45;3869100;23.509;822.983;0.535
31.07.2016 11:00;3870000;23.518;818.254;0.532
31.07.2016 11:15;3870900;23.52;818.949;0.532
31.07.2016 11:30;3871800;23.521;823.335;0.535
31.07.2016 11:45;3872700;23.536;822.717;0.535
31.07.2016 12:00;3873600;23.606;824.924;0.536
31.07.2016 12:15;3874500;23.626;825.813;0.537
31.07.2016 12:30;3875400;23.65;825.301;0.536
31.07.2016 12:45;3876300;23.629;822.321;0.535
31.07.2016 13:00;3877200;23.695;823.955;0.536
31.07.2016 13:15;3878100;23.691;820.492;0.533
31.07.2016 13:30;3879000;23.7;822.019;0.534
31.07.2016 13:45;3879900;23.745;821.717;0.534
31.07.2016 14:00;3880800;23.736;822.031;0.534
31.07.2016 14:15;3881700;23.725;822.028;0.534
31.07.2016 14:30;3882600;23.709;821.728;0.534
31.07.2016 14:45;3883500;23.759;821.23;0.534
31.07.2016 15:00;3884400;23.762;818.968;0.532
31.07.2016 15:15;3885300;23.751;821.3;0.534
31.07.2016 15:30;3886200;23.764;816.561;0.531
31.07.2016 15:45;3887100;23.747;818.841;0.532
31.07.2016 16:00;3888000;23.696;817.17;0.531
31.07.2016 16:15;3888900;23.699;823.077;0.535
31.07.2016 16:30;3889800;23.718;820.45;0.533
31.07.2016 16:45;3890700;23.742;819.977;0.533
31.07.2016 17:00;3891600;23.755;811.975;0.528
31.07.2016 17:15;3892500;23.753;815.118;0.53
31.07.2016 17:30;3893400;23.684;813.446;0.529
31.07.2016 17:45;3894300;23.719;810.541;0.527
31.07.2016 18:00;3895200;23.664;812.175;0.528
31.07.2016 18:15;3896100;23.648;811.998;0.528
31.07.2016 18:30;3897000;23.634;812.626;0.528
31.07.2016 18:45;3897900;23.652;810.985;0.527
31.07.2016 19:00;3898800;23.64;812.453;0.528
31.07.2016 19:15;3899700;23.639;811.007;0.527
31.07.2016 19:30;3900600;23.656;814.159;0.529
31.07.2016 19:45;3901500;23.646;807.968;0.525
31.07.2016 20:00;3902400;23.621;813.42;0.529
31.07.2016 20:15;3903300;23.572;810.521;0.527
31.07.2016 20:30;3904200;23.587;809.267;0.526
31.07.2016 20:45;3905100;23.563;810.388;0.527
31.07.2016 21:00;3906000;23.532;813.02;0.528
31.07.2016 21:15;3906900;23.481;807.575;0.525
31.07.2016 21:30;3907800;23.46;813.75;0.529
31.07.2016 21:45;3908700;23.406;813.646;0.529
31.07.2016 22:00;3909600;23.395;814.028;0.529
31.07.2016 22:15;3910500;23.379;815.344;0.53
31.07.2016 22:30;3911400;23.362;820.453;0.533
31.07.2016 22:45;3912300;23.33;821.029;0.534
31.07.2016 23:00;3913200;23.333;811.511;0.527
31.07.2016 23:15;3914100;23.339;816.235;0.531
31.07.2016 23:30;3915000;23.312;822.645;0.535
31.07.2016 23:45;3915900;23.272;823.836;0.535
01.08.2016 00:00;3916800;23.267;824.617;0.536
01.08.2016 00:15;3917700;23.225;819.055;0.532
01.08.2016 00:30;3918600;23.203;815.333;0.53
01.08.2016 00:45;3919500;23.183;817.758;0.532
01.08.2016 01:00;3920400;23.138;822.617;0.535
01.08.2016 01:15;3921300;23.115;823.864;0.536
01.08.2016 01:30;3922200;23.103;822.622;0.535
01.08.2016 01:45;3923100;23.087;819.35;0.533
01.08.2016 02:00;3924000;23.042;817.396;0.531
01.08.2016 02:15;3924900;23.05;824.382;0.536
01.08.2016 02:30;3925800;23.042;825.366;0.536
01.08.2016 02:45;3926700;23.033;826.327;0.537
01.08.2016 03:00;3927600;23.026;825.961;0.537
01.08.2016 03:15;3928500;23.015;820.406;0.533
01.08.2016 03:30;3929400;23.011;822.352;0.535
01.08.2016 03:45;3930300;23.005;811.529;0.527
01.08.2016 04:00;3931200;22.998;821.141;0.534
01.08.2016 04:15;3932100;22.971;822.096;0.534
01.08.2016 04:30;3933000;22.969;820.748;0.533
01.08.2016 04:45;3933900;22.944;819.096;0.532
01.08.2016 05:00;3934800;22.917;819.019;0.532
01.08.2016 05:15;3935700;22.895;821.473;0.534
01.08.2016 05:30;3936600;22.887;820.802;0.534
01.08.2016 05:45;3937500;22.877;823.932;0.536
01.08.2016 06:00;3938400;22.871;825.001;0.536
01.08.2016 06:15;3939300;22.822;823.396;0.535
01.08.2016 06:30;3940200;22.838;823.877;0.536
01.08.2016 06:45;3941100;22.829;811.481;0.527
01.08.2016 07:00;3942000;22.845;818.901;0.532
01.08.2016 07:15;3942900;22.862;814.657;0.53
01.08.2016 07:30;3943800;22.866;818.939;0.532
01.08.2016 07:45;3944700;22.87;822.485;0.535
01.08.2016 08:00;3945600;22.842;823.23;0.535
01.08.2016 08:15;3946500;22.847;822.253;0.534
01.08.2016 08:30;3947400;22.897;811.083;0.527
01.08.2016 08:45;3948300;22.863;814.703;0.53
01.08.2016 09:00;3949200;22.89;819.36;0.533
01.08.2016 09:15;3950100;22.863;817.295;0.531
01.08.2016 09:30;3951000;22.848;819.65;0.533
01.08.2016 09:45;3951900;22.865;819.809;0.533
01.08.2016 10:00;3952800;22.89;819.311;0.533
01.08.2016 10:15;3953700;22.924;817.836;0.532
01.08.2016 10:30;3954600;22.941;816.789;0.531
01.08.2016 10:45;3955500;22.991;817.351;0.531
01.08.2016 11:00;3956400;22.981;816.761;0.531
01.08.2016 11:15;3957300;22.987;816.427;0.531
01.08.2016 11:30;3958200;23.013;816.353;0.531
01.08.2016 11:45;3959100;22.984;814.62;0.53
01.08.2016 12:00;3960000;22.971;820.602;0.533
01.08.2016 12:15;3960900;22.923;819.581;0.533
01.08.2016 12:30;3961800;22.932;817.731;0.532
01.08.2016 12:45;3962700;22.912;821.694;0.534
01.08.2016 13:00;3963600;22.901;822.542;0.535
01.08.2016 13:15;3964500;22.926;816.803;0.531
01.08.2016 13:30;3965400;22.906;821.64;0.534
01.08.2016 13:45;3966300;22.952;820.076;0.533
01.08.2016 14:00;3967200;22.934;823.399;0.535
01.08.2016 14:15;3968100;22.961;819.939;0.533
01.08.2016 14:30;3969000;22.971;823.61;0.535
01.08.2016 14:45;3969900;23.009;814.163;0.529
01.08.2016 15:00;3970800;23.022;813.372;0.529
01.08.2016 15:15;3971700;23.081;812.296;0.528
01.08.2016 15:30;3972600;23.099;817.588;0.531
01.08.2016 15:45;3973500;23.107;815.352;0.53
01.08.2016 16:00;3974400;23.151;806.535;0.524
01.08.2016 16:15;3975300;23.142;802.925;0.522
01.08.2016 16:30;3976200;23.113;819.024;0.532
01.08.2016 16:45;3977100;23.071;815.83;0.53
01.08.2016 17:00;3978000;23.044;814.461;0.529
01.08.2016 17:15;3978900;23.044;811.07;0.527
01.08.2016 17:30;3979800;23.023;809.135;0.526
01.08.2016 17:45;3980700;23.026;808.514;0.526
01.08.2016 18:00;3981600;23.017;809.618;0.526
01.08.2016 18:15;3982500;23.018;808.663;0.526
01.08.2016 18:30;3983400;23.006;803.25;0.522
01.08.2016 18:45;3984300;22.981;803.558;0.522
01.08.2016 19:00;3985200;22.977;803.797;0.522
01.08.2016 19:15;3986100;22.995;805.754;0.524
01.08.2016 19:30;3987000;22.983;807.299;0.525
01.08.2016 19:45;3987900;22.978;805.373;0.523
01.08.2016 20:00;3988800;22.944;806.202;0.524
01.08.2016 20:15;3989700;22.927;806.054;0.524
01.08.2016 20:30;3990600;22.925;809.703;0.526
01.08.2016 20:45;3991500;22.912;805.689;0.524
01.08.2016 21:00;3992400;22.889;802.698;0.522
01.08.2016 21:15;3993300;22.862;802.188;0.521
01.08.2016 21:30;3994200;22.746;807.538;0.525
01.08.2016 21:45;3995100;22.741;806.917;0.524
01.08.2016 22:00;3996000;22.732;807.935;0.525
01.08.2016 22:15;3996900;22.727;807.469;0.525
01.08.2016 22:30;3997800;22.69;807.987;0.525
01.08.2016 22:45;3998700;22.705;809.286;0.526
01.08.2016 23:00;3999600;22.714;807.8;0.525
01.08.2016 23:15;4000500;22.698;808.954;0.526
01.08.2016 23:30;4001400;22.697;807.43;0.525
01.08.2016 23:45;4002300;22.657;810.828;0.527
02.08.2016 00:00;4003200;22.636;808.612;0.526
02.08.2016 00:15;4004100;22.626;809.643;0.526
02.08.2016 00:30;4005000;22.616;811.059;0.527
02.08.2016 00:45;4005900;22.587;809.674;0.526
02.08.2016 01:00;4006800;22.575;809.347;0.526
02.08.2016 01:15;4007700;22.556;806.583;0.524
02.08.2016 01:30;4008600;22.541;805.108;0.523
02.08.2016 01:45;4009500;22.516;812.058;0.528
02.08.2016 02:00;4010400;22.491;802.583;0.522
02.08.2016 02:15;4011300;22.485;801.907;0.521
02.08.2016 02:30;4012200;22.462;805.731;0.524
02.08.2016 02:45;4013100;22.467;794.084;0.516
02.08.2016 03:00;4014000;22.432;800.485;0.52
02.08.2016 03:15;4014900;22.396;793.984;0.516
02.08.2016 03:30;4015800;22.42;818.85;0.532
02.08.2016 03:45;4016700;22.426;796.01;0.517
02.08.2016 04:00;4017600;22.407;807.155;0.525
02.08.2016 04:15;4018500;22.399;798.701;0.519
02.08.2016 04:30;4019400;22.361;806.172;0.524
02.08.2016 04:45;4020300;22.362;800.51;0.52
02.08.2016 05:00;4021200;22.368;802.315;0.522
02.08.2016 05:15;4022100;22.335;805.063;0.523
02.08.2016 05:30;4023000;22.317;807.858;0.525
02.08.2016 05:45;4023900;22.331;803.241;0.522
02.08.2016 06:00;4024800;22.29;809.817;0.526
02.08.2016 06:15;4025700;22.277;807.422;0.525
02.08.2016 06:30;4026600;22.272;810.706;0.527
02.08.2016 06:45;4027500;22.282;807.354;0.525
02.08.2016 07:00;4028400;22.315;809.202;0.526
02.08.2016 07:15;4029300;22.311;808.697;0.526
02.08.2016 07:30;4030200;22.297;806.551;0.524
02.08.2016 07:45;4031100;22.306;802.354;0.522
02.08.2016 08:00;4032000;22.26;810.201;0.527
02.08.2016 08:15;4032900;22.229;812.522;0.528
02.08.2016 08:30;4033800;22.23;802.769;0.522
02.08.2016 08:45;4034700;22.261;806.843;0.524
02.08.2016 09:00;4035600;22.27;807.769;0.525
02.08.2016 09:15;4036500;22.289;807.536;0.525
02.08.2016 09:30;4037400;22.282;808.988;0.526
02.08.2016 09:45;4038300;22.262;809.444;0.526
02.08.2016 10:00;4039200;22.297;814.073;0.529
02.08.2016 10:15;4040100;22.271;817.509;0.531
02.08.2016 10:30;4041000;22.304;810.344;0.527
02.08.2016 10:45;4041900;22.322;810.669;0.527
02.08.2016 11:00;4042800;22.332;816.405;0.531
02.08.2016 11:15;4043700;22.323;817.816;0.532
02.08.2016 11:30;4044600;22.321;817.484;0.531
02.08.2016 11:45;4045500;22.332;816.954;0.531
02.08.2016 12:00;4046400;22.339;816.908;0.531
02.08.2016 12:15;4047300;22.335;816.359;0.531
02.08.2016 12:30;4048200;22.365;818.492;0.532
02.08.2016 12:45;4049100;22.348;815.938;0.53
02.08.2016 13:00;4050000;22.298;818.765;0.532
02.08.2016 13:15;4050900;22.309;808.137;0.525
02.08.2016 13:30;4051800;22.313;811.737;0.528
02.08.2016 13:45;4052700;22.303;814.144;0.529
02.08.2016 14:00;4053600;22.289;806.636;0.524
02.08.2016 14:15;4054500;22.298;808.591;0.526
02.08.2016 14:30;4055400;22.303;806.288;0.524
02.08.2016 14:45;4056300;22.315;805.025;0.523
